date,Humidity,Intraday_max,Intraday_mean,Intraday_min,Precipitation,Soil_max,Soil_mean,Soil_min
2001-06-04,58.62,17.5,12.46,6.7,0.0,27.0,13.26,4.9
2001-06-05,49.25,22.4,15.11,6.7,0.0,29.7,15.23,3.5
2001-06-06,73.0,17.1,12.81,10.7,4.7,25.0,13.36,7.5
2001-06-07,56.88,20.5,15.34,9.3,0.0,28.5,16.35,7.0
2001-06-08,60.12,22.9,16.15,5.5,0.0,31.1,18.04,4.0
2001-06-09,55.0,25.0,18.39,7.9,0.0,31.5,19.11,7.0
2001-06-10,50.75,22.5,18.61,13.8,0.0,26.5,18.58,12.0
2001-06-11,59.5,24.5,17.89,8.4,0.0,38.0,20.7,8.3
2001-06-12,56.0,27.7,20.23,8.8,0.0,41.0,22.88,9.0
2001-06-13,65.38,25.9,18.92,11.4,0.0,37.1,21.15,11.2
2001-06-14,68.88,21.0,15.39,9.6,0.0,34.9,20.2,10.0
2001-06-15,72.88,20.0,15.31,12.4,0.0,34.0,17.98,12.5
2001-06-16,86.5,16.4,13.18,11.4,0.6,22.0,14.92,12.4
2001-06-17,81.62,20.6,14.02,10.1,1.2,28.5,16.0,10.0
2001-06-18,58.12,19.4,13.69,6.9,0.0,31.0,17.0,6.8
2001-06-19,63.5,20.5,12.1,5.1,0.0,36.5,18.04,6.2
2001-06-20,83.25,9.2,6.85,4.7,0.0,14.5,9.15,3.0
2001-06-21,61.5,22.1,14.31,7.1,0.0,36.5,17.23,6.3
2001-06-22,56.62,22.8,15.6,4.9,0.0,36.1,19.0,6.0
2001-06-23,74.62,19.0,13.3,6.7,0.0,33.0,16.06,7.5
2001-06-24,66.12,20.0,15.62,11.3,0.0,37.4,20.35,12.0
2001-06-25,66.25,22.5,17.15,11.9,2.3,32.0,20.21,12.7
2001-06-26,63.25,23.4,16.94,8.0,0.0,35.9,19.79,7.5
2001-06-27,63.12,17.4,12.79,9.3,0.0,31.0,18.64,9.0
2001-06-28,66.5,15.8,10.91,6.1,0.0,22.2,14.89,7.0
2001-06-29,63.12,20.4,13.37,3.1,0.0,32.0,17.85,5.3
2001-06-30,67.38,23.7,16.71,8.7,0.0,34.1,18.81,8.4
2001-07-01,59.75,23.5,18.6,14.5,0.0,29.8,21.02,13.5
2001-07-02,58.5,20.5,14.6,6.6,0.0,37.0,19.19,6.3
2001-07-03,62.38,26.0,17.9,7.4,0.9,35.1,19.83,7.6
2001-07-04,70.88,20.0,16.59,13.4,0.0,34.0,20.89,12.8
2001-07-05,87.88,13.6,9.42,7.9,3.7,16.6,11.49,10.2
2001-07-06,65.5,21.4,14.06,8.7,0.0,34.0,19.15,9.3
2001-07-07,81.38,16.2,11.74,9.0,1.2,20.4,14.0,9.1
2001-07-08,73.0,11.4,8.89,6.7,0.0,19.3,10.88,5.8
2001-07-09,61.88,21.0,13.76,3.3,0.0,32.7,17.26,1.5
2001-07-10,54.75,25.8,18.49,9.1,0.0,38.6,21.49,6.7
2001-07-11,49.5,29.2,23.22,16.4,0.0,40.6,26.02,14.0
2001-07-12,55.12,29.3,22.88,15.3,0.0,42.3,25.7,11.3
2001-07-13,57.38,31.5,24.86,17.2,0.0,37.7,26.22,15.0
2001-07-14,66.5,30.0,24.15,18.7,5.3,42.0,25.98,16.0
2001-07-15,59.88,27.0,21.6,14.4,0.0,36.2,23.25,16.5
2001-07-16,57.75,24.4,18.45,11.3,5.2,35.0,21.51,11.8
2001-07-17,57.5,27.8,20.61,11.1,0.0,38.2,22.94,10.0
2001-07-18,65.0,29.0,22.63,13.8,0.0,42.0,25.17,13.5
2001-07-19,62.5,27.1,22.15,16.4,0.0,41.9,26.67,15.8
2001-07-20,60.25,31.4,22.66,11.9,0.0,44.0,26.75,9.7
2001-07-21,65.38,32.0,24.52,17.6,0.0,37.8,26.54,15.5
2001-07-22,71.5,29.5,23.19,17.3,3.4,38.7,26.79,17.9
2001-07-23,75.12,22.8,18.2,12.4,5.5,30.2,21.02,13.3
2001-07-24,70.12,16.3,12.45,8.6,0.0,29.8,15.46,7.5
2001-07-25,72.38,15.9,10.06,5.4,0.0,34.2,13.55,5.4
2001-07-26,61.12,23.0,15.26,5.8,0.0,38.0,19.88,4.3
2001-07-27,63.38,25.5,17.85,10.1,0.0,42.1,19.85,8.2
2001-07-28,82.25,20.5,18.73,16.8,3.6,25.1,19.08,15.5
2001-07-29,69.5,19.4,15.79,11.5,3.5,33.2,18.0,9.8
2001-07-30,64.0,22.5,15.62,6.4,0.0,41.0,19.89,5.8
2001-07-31,68.0,26.6,18.45,8.6,0.0,39.5,21.49,7.5
2001-08-01,63.5,22.6,18.42,14.7,3.8,33.2,21.3,12.0
2001-08-02,74.25,21.0,15.85,11.5,0.3,32.6,17.9,10.2
2001-08-03,91.38,14.8,11.69,8.9,23.3,16.0,12.3,9.2
2001-08-04,93.12,9.5,8.6,7.5,38.7,11.9,9.21,8.3
2001-08-05,79.25,18.6,13.29,9.3,4.7,25.2,14.84,9.3
2001-08-06,89.12,14.1,11.89,8.8,9.9,17.8,12.85,8.8
2001-08-07,92.75,16.2,14.69,12.9,11.2,17.5,15.1,13.0
2001-08-08,75.38,21.5,16.91,11.4,0.0,34.4,18.5,10.5
2001-08-09,69.25,22.5,16.88,11.0,0.0,27.0,17.39,9.5
2001-08-10,69.5,25.2,18.59,11.2,0.0,28.7,19.23,9.8
2001-08-11,75.25,24.0,18.91,13.4,0.0,30.8,20.24,12.2
2001-08-12,81.88,21.5,17.71,13.7,12.6,28.6,18.28,12.5
2001-08-13,70.5,21.6,16.81,12.7,4.5,27.5,18.51,11.5
2001-08-14,79.75,21.5,16.94,14.3,9.3,24.2,17.92,14.5
2001-08-15,88.12,17.2,14.84,12.8,5.6,26.8,15.8,13.4
2001-08-16,78.88,14.6,11.82,9.5,0.7,19.1,14.04,10.5
2001-08-17,68.25,19.5,12.96,8.8,0.0,25.5,14.68,9.5
2001-08-18,77.5,18.4,12.95,4.4,0.0,22.2,13.82,4.9
2001-08-19,75.5,20.8,15.79,11.4,22.3,27.5,16.5,12.2
2001-08-20,76.88,13.9,11.3,8.6,1.9,20.9,13.75,10.6
2001-08-21,81.12,11.4,9.44,7.4,0.0,14.5,10.36,8.0
2001-08-22,90.88,9.9,8.96,7.7,1.1,15.0,9.7,7.6
2001-08-23,89.12,11.3,9.6,8.1,2.7,15.0,10.94,8.6
2001-08-24,89.12,10.4,8.29,6.2,1.1,15.3,9.84,6.0
2001-08-25,88.75,11.4,7.88,6.0,4.4,13.0,9.6,6.9
2001-08-26,88.12,12.1,9.04,6.5,2.1,23.2,11.14,7.0
2001-08-27,80.38,16.7,10.97,5.8,2.0,23.3,11.71,5.5
2001-08-28,85.38,11.5,8.99,7.2,0.0,16.0,9.21,6.5
2001-08-29,82.25,11.8,8.28,6.7,0.3,18.6,10.21,7.1
2001-08-30,82.88,10.2,6.48,4.1,1.7,20.4,9.25,4.7
2001-08-31,76.0,12.3,8.69,5.5,0.0,19.5,10.39,6.5
2001-09-01,92.38,13.2,10.54,7.2,6.6,14.2,10.7,7.5
2001-09-02,93.88,14.9,13.55,11.6,3.5,17.4,13.46,10.3
2001-09-03,84.62,18.9,14.51,11.2,0.0,22.5,15.12,10.5
2001-09-04,89.0,17.7,13.78,11.6,4.3,21.5,14.89,11.0
2001-09-05,89.75,15.8,12.04,8.9,3.9,20.2,13.42,7.5
2001-09-06,79.5,17.5,11.02,3.9,0.0,26.5,12.65,4.0
2001-09-07,77.88,17.8,11.23,4.1,0.0,23.0,13.1,3.9
2001-09-08,74.62,19.8,11.31,3.0,0.0,29.2,12.6,2.9
2001-09-09,75.88,20.2,11.96,3.3,0.0,25.5,13.81,3.9
2001-09-10,72.5,20.8,12.48,3.9,0.0,29.0,13.62,3.5
2001-09-11,70.25,20.7,12.65,3.2,0.0,28.4,13.14,3.6
2001-09-12,92.0,15.3,12.89,9.5,11.2,16.0,12.08,7.7
2001-09-13,90.25,16.5,13.8,11.1,5.7,22.0,14.85,9.8
2001-09-14,96.5,15.1,10.99,5.8,3.7,15.9,11.55,6.0
2001-09-15,77.75,15.8,10.8,6.9,0.0,21.0,11.06,6.2
2001-09-16,66.38,16.0,9.48,3.0,0.0,21.6,10.16,2.7
2001-09-17,72.62,15.7,7.81,-0.1,0.0,22.0,8.79,1.2
2001-09-18,73.12,17.4,8.61,0.3,0.0,22.5,9.58,1.3
2001-09-19,80.75,16.2,11.24,6.3,5.5,19.7,10.58,4.5
2001-09-20,95.25,13.5,10.51,7.4,0.3,19.0,10.68,6.8
2001-09-21,75.75,20.5,13.55,6.9,0.0,22.5,12.26,5.0
2001-09-22,70.88,19.1,13.52,8.9,0.0,28.5,12.72,6.5
2001-09-23,74.62,16.8,11.14,8.1,0.0,20.3,10.21,5.7
2001-09-24,91.0,11.8,8.36,6.1,3.1,17.7,9.12,5.0
2001-09-25,92.88,7.2,2.97,1.3,5.0,9.0,4.92,2.9
2001-09-26,86.12,3.4,1.15,-0.8,0.0,6.3,2.96,-0.7
2001-09-27,79.12,5.4,0.5,-3.2,0.0,12.0,0.98,-3.5
2001-09-28,87.12,7.9,3.35,-2.6,0.0,12.8,2.88,-4.1
2001-09-29,73.88,9.9,6.96,4.5,0.0,15.3,6.06,3.0
2001-09-30,83.62,6.1,3.42,1.4,2.6,11.0,4.36,1.0
2001-10-01,91.12,3.3,1.71,0.3,0.7,5.5,2.16,0.5
2001-10-02,80.25,4.6,0.86,-2.1,0.0,8.5,0.66,-3.7
2001-10-03,91.75,3.7,2.2,-0.5,1.2,4.6,1.9,-1.5
2001-10-04,94.38,6.4,4.71,2.6,0.4,7.0,4.7,2.8
2001-10-05,89.38,5.9,3.15,1.6,0.0,7.0,3.49,0.7
2001-10-06,83.88,2.1,0.28,-1.7,0.0,8.8,1.31,-2.2
2001-10-07,86.25,0.7,-0.8,-2.6,0.0,4.0,0.21,-1.8
2001-10-08,79.0,0.8,-1.39,-3.7,0.2,0.5,-1.44,-3.5
2001-10-09,89.62,2.0,-2.12,-6.4,1.1,1.4,-1.49,-5.5
2001-10-10,96.62,5.6,2.59,0.3,18.5,5.3,1.81,-1.0
2001-10-11,86.12,0.7,-1.38,-2.4,6.1,0.7,-0.77,-2.5
2001-10-12,78.62,0.8,-2.86,-6.4,0.0,1.0,-3.36,-7.0
2001-10-13,89.12,-0.5,-3.04,-6.0,0.0,0.2,-2.4,-5.6
2001-10-14,90.62,1.6,0.06,-1.7,0.0,1.2,-0.62,-2.5
2001-10-15,88.5,5.2,0.9,-2.7,0.0,1.5,-0.5,-3.6
2001-10-16,93.75,1.0,-0.65,-2.3,0.5,0.0,-1.14,-4.9
2001-10-17,95.88,0.9,0.0,-0.6,3.3,0.7,-0.91,-3.5
2001-10-18,83.25,-0.1,-2.88,-5.8,0.2,-1.0,-3.08,-4.7
2001-10-19,91.5,-0.7,-3.34,-6.2,4.4,-0.6,-2.49,-4.8
2001-10-20,88.38,-1.0,-4.2,-7.2,13.5,-1.0,-3.91,-7.7
2001-10-21,85.0,-5.2,-7.74,-10.3,3.9,-3.5,-9.51,-21.5
2001-10-22,85.12,-5.0,-11.38,-19.7,0.2,-4.8,-15.3,-27.4
2001-10-23,91.25,-1.5,-3.21,-5.1,3.1,-1.5,-3.3,-5.5
2001-10-24,89.0,-4.1,-7.12,-9.5,1.5,-4.0,-9.9,-18.5
2001-10-25,89.0,-4.4,-6.36,-7.8,0.4,-1.8,-5.86,-8.5
2001-10-26,94.88,-6.0,-7.98,-9.1,0.0,-4.1,-7.07,-9.5
2001-10-27,93.25,-2.4,-6.95,-10.5,0.0,-2.1,-6.72,-13.7
2001-10-28,95.88,3.8,1.65,-2.4,0.0,1.1,-0.12,-2.6
2001-10-29,93.5,3.4,2.74,2.3,0.4,0.6,0.0,-0.3
2001-10-30,95.75,3.4,2.35,1.5,0.0,2.3,0.91,-1.0
2001-10-31,96.38,2.9,1.69,-0.3,4.2,3.2,1.61,0.4
2001-11-01,95.12,2.5,0.78,-1.0,0.0,2.5,0.51,-0.8
2001-11-02,97.5,2.2,1.26,0.5,4.3,3.0,0.98,-0.6
2001-11-03,92.75,1.0,-1.14,-2.8,2.7,0.5,-0.85,-3.0
2001-11-04,92.5,1.2,-0.09,-2.4,3.0,0.4,-0.36,-2.5
2001-11-05,92.5,4.0,2.17,0.3,4.4,3.0,0.79,-0.2
2001-11-06,94.88,0.6,-0.49,-2.3,15.5,0.5,-0.72,-5.0
2001-11-07,86.62,-2.2,-7.54,-10.1,1.4,-3.4,-13.61,-23.6
2001-11-08,83.5,-2.6,-5.89,-10.5,0.0,-3.8,-7.55,-16.8
2001-11-09,90.0,-0.3,-1.68,-2.8,1.2,-0.3,-2.09,-4.5
2001-11-10,87.25,3.3,0.94,-1.0,9.2,1.0,-0.43,-2.0
2001-11-11,78.62,-0.8,-4.35,-7.7,1.5,-1.8,-4.94,-10.4
2001-11-12,91.88,0.8,-0.11,-2.0,3.5,0.4,-0.62,-2.2
2001-11-13,90.62,0.8,-0.73,-5.5,3.8,0.7,-1.49,-9.5
2001-11-14,88.62,-5.2,-13.99,-17.9,0.0,-6.1,-18.38,-25.0
2001-11-15,86.5,-12.0,-15.34,-18.2,0.5,-9.2,-17.59,-26.2
2001-11-16,85.25,-12.0,-13.96,-19.4,0.0,-10.7,-14.04,-25.5
2001-11-17,83.0,-13.0,-16.08,-19.7,0.0,-10.3,-15.19,-25.5
2001-11-18,82.25,-16.2,-17.51,-19.0,0.2,-14.1,-17.52,-22.5
2001-11-19,82.5,-15.5,-18.81,-22.0,0.0,-13.0,-20.79,-25.3
2001-11-20,82.5,-13.2,-14.16,-15.8,1.1,-9.1,-12.36,-17.5
2001-11-21,85.75,-11.3,-14.29,-18.1,0.8,-7.5,-13.65,-21.5
2001-11-22,90.5,-4.8,-7.3,-11.5,0.0,-4.5,-8.57,-16.1
2001-11-23,86.38,-3.8,-4.34,-4.9,0.7,-3.7,-5.15,-10.0
2001-11-24,87.88,-4.5,-8.94,-11.5,0.3,-4.8,-10.17,-17.8
2001-11-25,87.5,-6.8,-8.46,-10.8,0.2,-6.5,-8.12,-11.5
2001-11-26,86.88,-7.8,-9.29,-11.5,0.3,-4.2,-7.57,-13.0
2001-11-27,91.0,-5.5,-6.98,-8.5,0.0,-5.0,-7.46,-14.2
2001-11-28,92.12,-5.8,-8.51,-13.1,0.0,-6.8,-13.0,-17.0
2001-11-29,87.75,-11.7,-14.16,-16.9,0.0,-8.6,-13.62,-18.8
2001-11-30,87.25,-12.2,-16.38,-19.6,0.4,-9.8,-19.46,-27.0
2001-12-01,84.38,-13.3,-16.76,-20.6,0.0,-12.5,-17.66,-24.6
2001-12-02,88.5,-9.0,-10.36,-13.3,0.6,-8.4,-10.4,-16.0
2001-12-03,86.88,-9.4,-13.21,-20.0,0.7,-8.5,-13.99,-20.5
2001-12-04,82.25,-15.5,-18.08,-21.1,0.0,-15.2,-18.41,-23.3
2001-12-05,80.25,-15.3,-18.23,-22.0,0.0,-16.3,-19.84,-23.5
2001-12-06,78.5,-20.2,-23.46,-24.6,0.0,-22.4,-24.15,-27.5
2001-12-07,78.0,-20.5,-24.44,-26.5,0.0,-21.0,-25.04,-28.5
2001-12-08,80.25,-22.3,-24.07,-25.0,0.0,-19.5,-21.74,-24.0
2001-12-09,79.62,-20.5,-22.12,-24.0,0.0,-20.8,-22.78,-24.5
2001-12-10,82.25,-12.3,-15.91,-22.7,1.0,-10.0,-14.7,-22.2
2001-12-11,84.38,-11.3,-12.15,-13.3,1.3,-10.3,-12.91,-16.0
2001-12-12,86.5,-12.0,-13.52,-15.0,0.0,-12.0,-13.51,-19.9
2001-12-13,88.25,-8.1,-10.92,-14.2,0.0,-7.5,-10.68,-15.0
2001-12-14,82.62,-13.7,-16.7,-19.7,0.0,-14.1,-18.38,-25.0
2001-12-15,81.62,-16.0,-19.74,-22.6,0.0,-17.0,-24.4,-28.1
2001-12-16,80.62,-17.8,-21.11,-23.1,0.0,-17.4,-22.91,-27.7
2001-12-17,82.88,-14.3,-17.56,-21.5,2.3,-13.0,-17.3,-24.2
2001-12-18,86.12,-10.4,-12.69,-15.5,3.1,-8.9,-12.62,-15.5
2001-12-19,84.88,-10.7,-12.76,-17.8,2.0,-10.5,-15.09,-25.0
2001-12-20,80.25,-11.0,-15.25,-20.7,1.1,-11.4,-16.75,-26.1
2001-12-21,78.88,-11.0,-13.15,-16.7,3.1,-11.0,-14.52,-21.3
2001-12-22,80.0,-14.5,-19.89,-23.7,0.0,-15.5,-23.8,-33.4
2001-12-23,85.12,-7.7,-9.52,-15.6,3.2,-7.7,-10.73,-16.8
2001-12-24,77.38,-7.8,-17.52,-19.1,0.0,-10.4,-20.22,-24.2
2001-12-25,80.88,-14.3,-15.26,-17.5,10.5,-13.0,-14.66,-19.5
2001-12-26,78.62,-15.6,-18.35,-21.2,1.3,-15.2,-21.79,-31.2
2001-12-27,84.25,-7.3,-10.01,-18.1,1.4,-8.2,-10.74,-18.7
2001-12-28,89.5,-5.6,-6.34,-7.7,0.4,-6.2,-7.16,-10.2
2001-12-29,87.5,-5.9,-10.06,-14.1,1.1,-7.0,-11.5,-19.6
2001-12-30,86.62,-11.2,-14.05,-18.5,1.0,-11.4,-15.24,-23.0
2001-12-31,85.38,-13.1,-18.26,-21.0,0.4,-14.8,-22.75,-29.0
2002-01-01,81.25,-15.2,-17.74,-21.7,2.9,-15.0,-18.84,-29.0
2002-01-02,78.0,-21.6,-24.91,-28.0,0.0,-25.3,-30.38,-36.5
2002-01-03,78.0,-23.7,-26.58,-30.0,1.2,-24.1,-29.75,-37.5
2002-01-04,80.12,-13.3,-15.95,-24.2,1.9,-14.6,-17.16,-25.5
2002-01-05,79.12,-14.2,-24.41,-32.8,0.9,-14.9,-28.55,-38.5
2002-01-06,75.62,-28.2,-30.9,-34.0,0.0,-25.8,-30.99,-37.7
2002-01-07,72.5,-28.2,-34.17,-37.0,1.9,-25.8,-36.98,-43.0
2002-01-08,72.12,-32.0,-36.7,-39.9,0.0,-30.0,-40.01,-46.2
2002-01-09,76.5,-17.3,-23.1,-32.0,2.2,-16.8,-21.7,-30.7
2002-01-10,83.75,-13.3,-15.2,-17.4,3.9,-12.0,-14.22,-20.2
2002-01-11,94.0,-3.0,-6.14,-13.5,3.1,-3.0,-6.84,-13.0
2002-01-12,95.62,0.5,-0.69,-3.3,3.1,-0.5,-1.66,-3.5
2002-01-13,90.5,0.5,-2.01,-4.5,1.0,-0.5,-4.11,-8.7
2002-01-14,92.88,-0.2,-1.75,-5.1,3.8,-0.7,-2.71,-9.0
2002-01-15,91.25,0.4,-3.2,-12.5,7.2,0.0,-3.38,-11.0
2002-01-16,83.5,-12.2,-21.79,-26.6,0.7,-11.0,-26.09,-38.0
2002-01-17,89.0,-0.8,-8.32,-18.5,7.7,-3.0,-9.29,-18.5
2002-01-18,91.75,-1.0,-3.5,-8.2,1.5,-2.0,-5.85,-16.5
2002-01-19,88.0,-3.2,-5.43,-9.2,0.2,-3.1,-6.68,-18.0
2002-01-20,92.0,-2.5,-3.25,-3.9,4.7,-2.7,-3.79,-6.0
2002-01-21,89.12,-3.8,-5.6,-7.0,1.1,-4.8,-6.58,-10.0
2002-01-22,88.88,-4.0,-4.64,-6.1,2.7,-4.0,-5.36,-8.0
2002-01-23,86.88,-2.8,-9.51,-13.0,0.4,-4.0,-11.06,-20.0
2002-01-24,89.25,0.5,-3.45,-14.1,6.7,0.0,-4.28,-17.6
2002-01-25,75.0,-12.0,-14.44,-16.5,0.0,-11.5,-16.29,-21.5
2002-01-26,90.38,0.7,-3.24,-12.1,10.5,0.1,-4.22,-11.7
2002-01-27,81.0,-2.5,-9.74,-14.0,3.1,-3.0,-10.75,-18.0
2002-01-28,82.12,-13.8,-15.64,-18.0,0.0,-14.6,-18.84,-31.3
2002-01-29,80.38,-10.2,-14.68,-19.2,0.4,-11.6,-18.1,-30.8
2002-01-30,85.0,-9.9,-12.82,-18.8,2.2,-10.9,-15.56,-26.2
2002-01-31,79.75,-15.0,-18.3,-22.8,0.6,-16.8,-21.6,-31.0
2002-02-01,77.62,-17.5,-19.76,-21.5,0.5,-18.8,-23.65,-33.0
2002-02-02,76.75,-16.8,-20.67,-24.5,0.0,-20.0,-24.67,-30.3
2002-02-03,78.12,-13.2,-19.1,-23.6,0.2,-14.5,-23.62,-33.5
2002-02-04,80.62,-10.3,-14.06,-21.2,1.1,-13.2,-18.46,-28.5
2002-02-05,87.25,-4.5,-10.39,-18.7,2.3,-5.5,-11.38,-27.0
2002-02-06,92.25,1.0,0.13,-4.7,3.8,0.3,-0.9,-6.0
2002-02-07,95.5,1.0,0.36,-0.2,1.6,0.3,-0.34,-1.9
2002-02-08,91.62,0.5,-2.7,-4.2,9.2,0.1,-2.31,-5.0
2002-02-09,82.0,-3.6,-11.08,-14.6,5.7,-3.4,-10.88,-15.0
2002-02-10,78.5,-11.5,-13.66,-15.5,0.6,-10.3,-12.91,-14.6
2002-02-11,83.62,-3.4,-7.51,-11.7,4.9,-3.6,-7.52,-12.5
2002-02-12,94.12,0.5,-0.54,-3.4,0.3,0.2,-0.99,-3.9
2002-02-13,88.25,0.8,-0.16,-1.5,2.2,0.4,-0.91,-4.5
2002-02-14,89.62,-0.7,-1.62,-2.5,7.4,-0.7,-2.06,-3.7
2002-02-15,91.62,-0.5,-2.08,-5.5,0.6,-0.3,-2.44,-6.5
2002-02-16,85.38,-5.4,-6.64,-7.9,0.8,-5.3,-7.14,-9.7
2002-02-17,89.0,0.8,-2.26,-5.9,3.8,0.4,-2.94,-7.2
2002-02-18,83.12,-1.6,-6.01,-8.4,0.3,-3.5,-9.08,-14.7
2002-02-19,84.88,-1.6,-7.85,-16.5,0.8,-2.6,-11.05,-29.5
2002-02-20,92.12,1.0,0.32,-1.7,4.1,0.1,-0.4,-3.0
2002-02-21,84.5,0.5,-1.94,-6.8,4.9,0.2,-2.96,-10.6
2002-02-22,82.5,-6.1,-8.27,-10.5,6.3,-5.2,-9.31,-13.9
2002-02-23,85.5,-8.1,-12.14,-19.2,0.8,-6.5,-19.01,-32.2
2002-02-24,87.12,-3.4,-8.74,-13.5,0.0,-5.0,-9.8,-20.5
2002-02-25,82.62,1.6,-1.28,-4.4,2.5,0.0,-3.11,-11.0
2002-02-26,79.75,2.9,1.45,0.1,0.3,0.3,-0.52,-3.5
2002-02-27,91.0,0.4,-0.52,-1.6,6.8,-0.3,-1.23,-2.5
2002-02-28,90.62,-0.2,-0.81,-2.3,2.7,0.5,-1.12,-2.2
2002-03-01,88.0,1.7,0.74,-0.5,1.8,0.2,-0.36,-1.4
2002-03-02,89.62,1.8,0.21,-1.1,1.3,0.5,-0.55,-6.5
2002-03-03,80.5,-1.0,-4.64,-9.0,0.3,-1.7,-6.22,-15.5
2002-03-04,81.38,-3.2,-8.24,-12.8,0.0,-3.3,-11.68,-20.2
2002-03-05,81.88,-3.5,-8.36,-12.7,0.3,-4.8,-9.68,-22.0
2002-03-06,88.5,-0.6,-4.93,-12.5,2.2,-0.1,-6.31,-22.6
2002-03-07,90.12,1.5,-0.7,-3.8,0.9,0.0,-2.54,-8.5
2002-03-08,93.25,2.2,0.84,0.2,3.3,0.4,-0.19,-1.8
2002-03-09,80.5,0.2,-6.08,-8.5,2.7,-0.4,-7.01,-14.7
2002-03-10,83.0,-3.3,-6.65,-10.3,0.4,-1.8,-8.3,-20.4
2002-03-11,76.5,-0.3,-2.94,-6.8,0.7,-1.5,-4.56,-9.6
2002-03-12,73.75,-2.5,-5.81,-8.0,0.5,-3.8,-7.81,-15.0
2002-03-13,74.75,-3.5,-9.1,-15.4,0.0,-2.3,-13.11,-25.6
2002-03-14,74.12,-2.4,-10.99,-21.5,0.0,-3.8,-14.39,-30.0
2002-03-15,55.62,-0.7,-5.03,-9.2,0.0,-0.1,-7.16,-17.9
2002-03-16,76.25,-1.8,-5.71,-13.3,1.5,-2.8,-8.29,-26.1
2002-03-17,65.88,-1.2,-3.41,-5.2,0.0,-1.5,-6.26,-11.2
2002-03-18,75.25,2.4,-2.4,-5.4,1.1,0.5,-4.91,-13.5
2002-03-19,79.38,3.7,-2.41,-12.4,0.0,0.5,-6.81,-20.0
2002-03-20,49.75,10.1,5.45,1.0,0.0,0.4,-0.82,-5.0
2002-03-21,58.5,6.7,2.42,-2.0,0.0,0.5,-2.89,-8.7
2002-03-22,66.25,7.5,3.16,-1.1,0.0,0.2,-1.32,-8.0
2002-03-23,77.12,6.0,-0.03,-6.3,0.0,0.6,-4.49,-13.8
2002-03-24,77.12,1.8,-3.51,-6.0,0.0,-0.1,-4.34,-12.2
2002-03-25,62.25,-1.6,-7.89,-13.9,0.0,-1.3,-10.76,-18.6
2002-03-26,80.88,-1.5,-6.12,-13.5,0.0,-1.8,-9.43,-20.2
2002-03-27,83.5,0.1,-3.44,-8.1,1.3,-0.1,-4.44,-16.5
2002-03-28,66.88,-5.9,-12.19,-18.7,0.0,-2.2,-15.32,-27.5
2002-03-29,87.12,-0.2,-4.79,-13.5,5.0,0.0,-5.08,-17.0
2002-03-30,73.62,-1.7,-9.51,-13.7,1.7,-2.3,-9.68,-18.1
2002-03-31,61.62,-12.0,-17.03,-21.5,0.0,-7.8,-19.2,-30.0
2002-04-01,65.75,-10.3,-17.39,-25.5,0.0,-8.0,-21.5,-35.0
2002-04-02,63.88,-5.0,-15.62,-26.8,0.0,-3.0,-19.84,-35.0
2002-04-03,62.38,-2.0,-11.11,-22.0,0.0,-2.0,-16.74,-30.0
2002-04-04,61.25,-2.4,-8.66,-16.3,0.0,-3.5,-14.38,-27.2
2002-04-05,54.88,5.4,-3.74,-11.3,0.0,0.3,-7.89,-19.0
2002-04-06,62.5,8.3,-1.21,-10.0,0.0,0.5,-6.61,-17.0
2002-04-07,58.38,10.9,0.7,-9.6,0.0,1.2,-5.99,-17.1
2002-04-08,63.12,7.8,0.2,-8.9,0.0,-0.3,-6.3,-15.0
2002-04-09,70.38,2.2,-1.37,-6.2,0.0,0.2,-5.33,-13.6
2002-04-10,66.75,6.0,-1.25,-8.7,0.0,1.0,-4.88,-14.0
2002-04-11,59.25,9.3,2.52,-6.6,0.0,1.0,-5.2,-15.1
2002-04-12,58.62,11.8,7.49,4.1,0.0,0.7,-0.01,-5.0
2002-04-13,70.88,13.6,5.42,-2.5,0.0,1.6,-1.89,-9.0
2002-04-14,62.62,15.5,6.66,-2.5,0.0,1.0,-2.17,-7.8
2002-04-15,57.25,13.5,6.96,1.8,0.0,0.8,-1.41,-6.4
2002-04-16,69.25,14.3,6.11,-2.2,0.0,1.0,-1.8,-7.5
2002-04-17,73.38,8.3,4.04,2.2,0.0,1.8,-0.24,-2.5
2002-04-18,61.75,7.5,2.8,-1.5,0.0,1.2,-1.54,-5.0
2002-04-19,50.25,9.9,4.39,-1.4,0.0,1.0,-2.02,-6.5
2002-04-20,74.75,6.8,4.09,1.5,0.0,1.5,-0.11,-4.1
2002-04-21,72.25,8.4,4.32,0.5,0.4,1.6,-0.18,-3.5
2002-04-22,68.0,11.8,5.8,-0.5,0.0,0.8,-0.73,-4.0
2002-04-23,63.25,15.8,8.44,0.8,0.0,0.8,0.0,-3.1
2002-04-24,62.5,17.7,9.25,1.4,0.0,0.8,-0.96,-4.1
2002-04-25,66.25,16.7,8.96,0.2,0.0,0.8,-0.94,-6.0
2002-04-26,75.25,10.5,6.82,4.0,0.0,0.8,0.2,-0.8
2002-04-27,58.62,16.4,7.93,-2.0,0.0,11.7,-0.06,-6.6
2002-04-28,63.12,18.8,9.91,0.0,0.0,12.5,3.5,-3.0
2002-04-29,63.25,18.5,11.29,3.0,0.0,16.6,5.57,-1.6
2002-04-30,51.0,19.9,13.26,5.4,0.0,19.0,7.36,-1.5
